OBJECTID,STATE,NAME,LAT,LON,Date01Start,Date50Start,Date100Start,Dat50End,Date01End,Duration,x,y
234,AR,Bowman,35.816835,-90.496228,4/9/24 0:13,4/8/24 17:23,4/8/24 17:56,4/8/24 17:57,4/8/24 18:30,30,-90.496228,35.816835
235,AR,Rockport,34.406892,-92.80157,4/9/24 0:13,4/8/24 17:17,4/8/24 17:50,4/8/24 17:52,4/8/24 18:25,150,-92.80157,34.406892
236,AR,Bradford,35.422004,-91.455232,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:56,4/8/24 18:28,150,-91.455232,35.422004
237,AR,Rockwell,34.464341,-93.133829,4/9/24 0:13,4/8/24 17:17,4/8/24 17:49,4/8/24 17:52,4/8/24 18:25,210,-93.133829,34.464341
238,AR,Roland,34.90224,-92.517469,4/9/24 0:13,4/8/24 17:18,4/8/24 17:50,4/8/24 17:54,4/8/24 18:26,210,-92.517469,34.90224
239,AR,Rose Bud,35.321183,-92.076515,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:55,4/8/24 18:27,210,-92.076515,35.321183
240,AR,Rover,34.951824,-93.408964,4/9/24 0:13,4/8/24 17:17,4/8/24 17:49,4/8/24 17:53,4/8/24 18:25,240,-93.408964,34.951824
241,AR,Russell,35.362126,-91.509947,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:56,4/8/24 18:28,150,-91.509947,35.362126
242,AR,Russellville,35.276328,-93.138743,4/9/24 0:13,4/8/24 17:18,4/8/24 17:50,4/8/24 17:54,4/8/24 18:26,240,-93.138743,35.276328
243,AR,St. Francis,36.454872,-90.142179,4/9/24 0:13,4/8/24 17:24,4/8/24 17:56,4/8/24 18:00,4/8/24 18:31,180,-90.142179,36.454872
244,AR,St. Joe,36.026028,-92.801276,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:55,4/8/24 18:27,180,-92.801276,36.026028
245,AR,Salado,35.695405,-91.592317,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:57,4/8/24 18:28,210,-91.592317,35.695405
246,AR,Salem,36.370416,-91.821706,4/9/24 0:13,4/8/24 17:22,4/8/24 17:53,4/8/24 17:57,4/8/24 18:29,210,-91.821706,36.370416
247,AR,Salem,34.630899,-92.561492,4/9/24 0:13,4/8/24 17:18,4/8/24 17:50,4/8/24 17:53,4/8/24 18:26,150,-92.561492,34.630899
248,AR,Salesville,36.23906,-92.277495,4/9/24 0:13,4/8/24 17:21,4/8/24 17:52,4/8/24 17:56,4/8/24 18:28,210,-92.277495,36.23906
249,AR,Saratoga,33.743741,-93.904289,4/9/24 0:13,4/8/24 17:14,4/8/24 17:47,4/8/24 17:50,4/8/24 18:23,180,-93.904289,33.743741
250,AR,Sardis,34.533041,-92.406722,4/9/24 0:13,4/8/24 17:18,4/8/24 17:51,4/8/24 17:53,4/8/24 18:26,90,-92.406722,34.533041
251,AR,Scott,34.69766,-92.093932,4/9/24 0:13,4/8/24 17:19,4/8/24 17:52,4/8/24 17:53,4/8/24 18:27,30,-92.093932,34.69766
252,AR,Scranton,35.36043,-93.539724,4/9/24 0:13,4/8/24 17:17,4/8/24 17:49,4/8/24 17:53,4/8/24 18:25,210,-93.539724,35.36043
253,AR,Searcy,35.241134,-91.735223,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:55,4/8/24 18:28,150,-91.735223,35.241134
254,AR,Sedgwick,35.974161,-90.862149,4/9/24 0:13,4/8/24 17:23,4/8/24 17:55,4/8/24 17:58,4/8/24 18:30,180,-90.862149,35.974161
255,AR,Shannon Hills,34.617586,-92.402176,4/9/24 0:13,4/8/24 17:18,4/8/24 17:51,4/8/24 17:53,4/8/24 18:26,120,-92.402176,34.617586
256,AR,Sherwood,34.852029,-92.204483,4/9/24 0:13,4/8/24 17:19,4/8/24 17:51,4/8/24 17:54,4/8/24 18:27,150,-92.204483,34.852029
257,AR,Shirley,35.643751,-92.313519,4/9/24 0:13,4/8/24 17:20,4/8/24 17:51,4/8/24 17:56,4/8/24 18:27,240,-92.313519,35.643751
258,AR,Sidney,36.004421,-91.658289,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:57,4/8/24 18:29,240,-91.658289,36.004421
259,AR,Smithville,36.079921,-91.302675,4/9/24 0:13,4/8/24 17:22,4/8/24 17:54,4/8/24 17:58,4/8/24 18:29,240,-91.302675,36.079921
260,AR,Southside,35.720183,-91.630162,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:57,4/8/24 18:28,210,-91.630162,35.720183
261,AR,Springfield,35.272887,-92.554988,4/9/24 0:13,4/8/24 17:19,4/8/24 17:51,4/8/24 17:55,4/8/24 18:27,240,-92.554988,35.272887
262,AR,Strawberry,35.966523,-91.321102,4/9/24 0:13,4/8/24 17:22,4/8/24 17:53,4/8/24 17:57,4/8/24 18:29,240,-91.321102,35.966523
263,AR,Subiaco,35.297367,-93.639439,4/9/24 0:13,4/8/24 17:17,4/8/24 17:49,4/8/24 17:53,4/8/24 18:25,210,-93.639439,35.297367
264,AR,Success,36.454501,-90.722625,4/9/24 0:13,4/8/24 17:24,4/8/24 17:55,4/8/24 17:59,4/8/24 18:31,240,-90.722625,36.454501
265,AR,Sulphur Rock,35.751613,-91.500264,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:57,4/8/24 18:29,210,-91.500264,35.751613
266,AR,Summit,36.252203,-92.688287,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:55,4/8/24 18:27,150,-92.688287,36.252203
267,AR,Sweet Home,34.667397,-92.246304,4/9/24 0:13,4/8/24 17:18,4/8/24 17:51,4/8/24 17:53,4/8/24 18:26,90,-92.246304,34.667397
268,AR,Swifton,35.824376,-91.129429,4/9/24 0:13,4/8/24 17:22,4/8/24 17:54,4/8/24 17:57,4/8/24 18:29,180,-91.129429,35.824376
269,AR,Texarkana,33.436339,-93.987118,4/9/24 0:13,4/8/24 17:14,4/8/24 17:47,4/8/24 17:49,4/8/24 18:22,120,-93.987118,33.436339
270,AR,Tollette,33.818095,-93.896899,4/9/24 0:13,4/8/24 17:15,4/8/24 17:47,4/8/24 17:50,4/8/24 18:23,180,-93.896899,33.818095
271,AR,Traskwood,34.452451,-92.666438,4/9/24 0:13,4/8/24 17:18,4/8/24 17:50,4/8/24 17:53,4/8/24 18:25,120,-92.666438,34.452451
272,AR,Tuckerman,35.725641,-91.202079,4/9/24 0:13,4/8/24 17:22,4/8/24 17:54,4/8/24 17:57,4/8/24 18:29,180,-91.202079,35.725641
273,AR,Tull,34.441214,-92.585881,4/9/24 0:13,4/8/24 17:18,4/8/24 17:50,4/8/24 17:52,4/8/24 18:26,90,-92.585881,34.441214
274,AR,Tumbling Shoals,35.547053,-91.96746,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:56,4/8/24 18:28,240,-91.96746,35.547053
275,AR,Tupelo,35.390332,-91.229904,4/9/24 0:13,4/8/24 17:21,4/8/24 17:54,4/8/24 17:56,4/8/24 18:29,90,-91.229904,35.390332
276,AR,Twin Groves,35.329207,-92.405668,4/9/24 0:13,4/8/24 17:19,4/8/24 17:51,4/8/24 17:55,4/8/24 18:27,240,-92.405668,35.329207
277,AR,Valley Springs,36.153768,-92.989698,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:54,4/8/24 18:27,120,-92.989698,36.153768
278,AR,Vandervoort,34.379781,-94.364919,4/9/24 0:13,4/8/24 17:15,4/8/24 17:46,4/8/24 17:51,4/8/24 18:23,240,-94.364919,34.379781
279,AR,Vilonia,35.078702,-92.215387,4/9/24 0:13,4/8/24 17:19,4/8/24 17:51,4/8/24 17:55,4/8/24 18:27,210,-92.215387,35.078702
280,AR,Viola,36.399237,-91.986977,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:57,4/8/24 18:29,210,-91.986977,36.399237
281,AR,Violet Hill,36.152899,-91.839723,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:57,4/8/24 18:29,240,-91.839723,36.152899
282,AR,Walcott,36.046118,-90.670497,4/9/24 0:13,4/8/24 17:23,4/8/24 17:55,4/8/24 17:58,4/8/24 18:30,180,-90.670497,36.046118
283,AR,Waldenburg,35.565255,-90.934561,4/9/24 0:13,4/8/24 17:22,4/8/24 17:55,4/8/24 17:56,4/8/24 18:29,90,-90.934561,35.565255
284,AR,Waldron,34.903252,-94.094839,4/9/24 0:13,4/8/24 17:16,4/8/24 17:48,4/8/24 17:52,4/8/24 18:24,210,-94.094839,34.903252
285,AR,Kensett,35.2352,-91.671256,4/9/24 0:13,4/8/24 17:20,4/8/24 17:53,4/8/24 17:55,4/8/24 18:28,150,-91.671256,35.2352
286,AR,Branch,35.308303,-93.95537,4/9/24 0:13,4/8/24 17:17,4/8/24 17:49,4/8/24 17:52,4/8/24 18:24,150,-93.95537,35.308303
287,AR,Briarcliff,36.271968,-92.28209,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:56,4/8/24 18:28,210,-92.28209,36.271968
288,AR,Brookland,35.897051,-90.571657,4/9/24 0:13,4/8/24 17:23,4/8/24 17:55,4/8/24 17:58,4/8/24 18:30,120,-90.571657,35.897051
289,AR,Bryant,34.615059,-92.491338,4/9/24 0:13,4/8/24 17:18,4/8/24 17:51,4/8/24 17:53,4/8/24 18:26,150,-92.491338,34.615059
290,AR,Kirby,34.254291,-93.654873,4/9/24 0:13,4/8/24 17:16,4/8/24 17:47,4/8/24 17:51,4/8/24 18:24,240,-93.654873,34.254291
291,AR,Knobel,36.319986,-90.602266,4/9/24 0:13,4/8/24 17:24,4/8/24 17:55,4/8/24 17:59,4/8/24 18:31,210,-90.602266,36.319986
292,AR,Buffalo City,36.169075,-92.437942,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:56,4/8/24 18:28,210,-92.437942,36.169075
293,AR,Knoxville,35.377537,-93.361839,4/9/24 0:13,4/8/24 17:18,4/8/24 17:50,4/8/24 17:53,4/8/24 18:25,210,-93.361839,35.377537
294,AR,Bull Shoals,36.37357,-92.591504,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:55,4/8/24 18:28,120,-92.591504,36.37357
295,AR,Lafe,36.209178,-90.504292,4/9/24 0:13,4/8/24 17:24,4/8/24 17:55,4/8/24 17:59,4/8/24 18:31,180,-90.504292,36.209178
296,AR,Cabot,34.975106,-92.028288,4/9/24 0:13,4/8/24 17:19,4/8/24 17:52,4/8/24 17:54,4/8/24 18:27,150,-92.028288,34.975106
297,AR,Lake Hamilton,34.429621,-93.076352,4/9/24 0:13,4/8/24 17:17,4/8/24 17:49,4/8/24 17:52,4/8/24 18:25,180,-93.076352,34.429621
298,AR,Lakeview,36.373907,-92.538735,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:55,4/8/24 18:28,150,-92.538735,36.373907
299,AR,Lamar,35.444425,-93.394675,4/9/24 0:13,4/8/24 17:18,4/8/24 17:50,4/8/24 17:53,4/8/24 18:25,210,-93.394675,35.444425
300,AR,Landmark,34.610352,-92.316045,4/9/24 0:13,4/8/24 17:18,4/8/24 17:51,4/8/24 17:53,4/8/24 18:26,90,-92.316045,34.610352
301,AR,Lavaca,35.330199,-94.182885,4/9/24 0:13,4/8/24 17:16,4/8/24 17:49,4/8/24 17:51,4/8/24 18:24,90,-94.182885,35.330199
302,AR,Leslie,35.829508,-92.555961,4/9/24 0:13,4/8/24 17:20,4/8/24 17:51,4/8/24 17:55,4/8/24 18:27,210,-92.555961,35.829508
303,AR,Letona,35.363502,-91.829547,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:56,4/8/24 18:28,210,-91.829547,35.363502
304,AR,Little Rock,34.725393,-92.358556,4/9/24 0:13,4/8/24 17:18,4/8/24 17:51,4/8/24 17:54,4/8/24 18:26,150,-92.358556,34.725393
305,AR,Lockesburg,33.972871,-94.179584,4/9/24 0:13,4/8/24 17:14,4/8/24 17:46,4/8/24 17:50,4/8/24 18:22,240,-94.179584,33.972871
306,AR,London,35.327616,-93.243466,4/9/24 0:13,4/8/24 17:18,4/8/24 17:50,4/8/24 17:54,4/8/24 18:26,240,-93.243466,35.327616
307,AR,Lonsdale,34.544967,-92.810563,4/9/24 0:13,4/8/24 17:17,4/8/24 17:50,4/8/24 17:53,4/8/24 18:25,180,-92.810563,34.544967
308,AR,Lynn,36.004263,-91.252,4/9/24 0:13,4/8/24 17:22,4/8/24 17:54,4/8/24 17:58,4/8/24 18:29,240,-91.252,36.004263
309,AR,McAlmont,34.792492,-92.196013,4/9/24 0:13,4/8/24 17:19,4/8/24 17:51,4/8/24 17:54,4/8/24 18:27,120,-92.196013,34.792492
310,AR,McCaskill,33.919539,-93.636831,4/9/24 0:13,4/8/24 17:15,4/8/24 17:47,4/8/24 17:51,4/8/24 18:23,180,-93.636831,33.919539
311,AR,McDougal,36.436465,-90.390727,4/9/24 0:13,4/8/24 17:24,4/8/24 17:56,4/8/24 17:59,4/8/24 18:31,210,-90.390727,36.436465
312,AR,McNab,33.660895,-93.832282,4/9/24 0:13,4/8/24 17:14,4/8/24 17:47,4/8/24 17:50,4/8/24 18:23,150,-93.832282,33.660895
313,AR,McRae,35.113627,-91.826194,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:55,4/8/24 18:28,150,-91.826194,35.113627
314,AR,Magazine,35.153901,-93.807851,4/9/24 0:13,4/8/24 17:17,4/8/24 17:49,4/8/24 17:52,4/8/24 18:24,210,-93.807851,35.153901
315,AR,Magness,35.703055,-91.482237,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:57,4/8/24 18:29,210,-91.482237,35.703055
316,AR,Magnet Cove,34.449161,-92.837719,4/9/24 0:13,4/8/24 17:17,4/8/24 17:50,4/8/24 17:53,4/8/24 18:25,150,-92.837719,34.449161
317,AR,Malvern,34.373579,-92.82125,4/9/24 0:13,4/8/24 17:17,4/8/24 17:50,4/8/24 17:52,4/8/24 18:25,150,-92.82125,34.373579
318,AR,Mammoth Spring,36.49241,-91.541067,4/9/24 0:13,4/8/24 17:22,4/8/24 17:54,4/8/24 17:58,4/8/24 18:29,210,-91.541067,36.49241
319,AR,Mansfield,35.063915,-94.234269,4/9/24 0:13,4/8/24 17:16,4/8/24 17:48,4/8/24 17:51,4/8/24 18:24,180,-94.234269,35.063915
320,AR,Marmaduke,36.190028,-90.385061,4/9/24 0:13,4/8/24 17:24,4/8/24 17:56,4/8/24 17:59,4/8/24 18:31,180,-90.385061,36.190028
321,AR,Marshall,35.908461,-92.646498,4/9/24 0:13,4/8/24 17:20,4/8/24 17:51,4/8/24 17:55,4/8/24 18:27,210,-92.646498,35.908461
322,AR,Maumelle,34.852344,-92.399995,4/9/24 0:13,4/8/24 17:19,4/8/24 17:51,4/8/24 17:54,4/8/24 18:26,180,-92.399995,34.852344
323,AR,Mayflower,34.966196,-92.426728,4/9/24 0:13,4/8/24 17:19,4/8/24 17:51,4/8/24 17:54,4/8/24 18:26,210,-92.426728,34.966196
324,AR,Maynard,36.421493,-90.901804,4/9/24 0:13,4/8/24 17:23,4/8/24 17:55,4/8/24 17:59,4/8/24 18:30,240,-90.901804,36.421493
325,AR,Melbourne,36.063971,-91.88152,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:57,4/8/24 18:28,240,-91.88152,36.063971
326,AR,Mena,34.580834,-94.237096,4/9/24 0:13,4/8/24 17:15,4/8/24 17:47,4/8/24 17:51,4/8/24 18:23,240,-94.237096,34.580834
327,AR,Menifee,35.149702,-92.55042,4/9/24 0:13,4/8/24 17:19,4/8/24 17:50,4/8/24 17:55,4/8/24 18:26,240,-92.55042,35.149702
328,AR,Midland,35.092403,-94.352955,4/9/24 0:13,4/8/24 17:16,4/8/24 17:48,4/8/24 17:51,4/8/24 18:23,150,-94.352955,35.092403
329,AR,Midway,36.39224,-92.475532,4/9/24 0:13,4/8/24 17:21,4/8/24 17:53,4/8/24 17:56,4/8/24 18:28,150,-92.475532,36.39224
330,AR,Midway,34.249893,-92.973433,4/9/24 0:13,4/8/24 17:17,4/8/24 17:49,4/8/24 17:52,4/8/24 18:25,150,-92.973433,34.249893
331,AR,Mineral Springs,33.877723,-93.921386,4/9/24 0:13,4/8/24 17:15,4/8/24 17:47,4/8/24 17:50,4/8/24 18:23,210,-93.921386,33.877723
332,AR,Minturn,35.976417,-91.027188,4/9/24 0:13,4/8/24 17:22,4/8/24 17:54,4/8/24 17:58,4/8/24 18:30,210,-91.027188,35.976417
333,AR,Walnut Ridge,36.084782,-90.946837,4/9/24 0:13,4/8/24 17:23,4/8/24 17:54,4/8/24 17:58,4/8/24 18:30,210,-90.946837,36.084782
334,AR,Ward,35.013782,-91.957727,4/9/24 0:13,4/8/24 17:19,4/8/24 17:52,4/8/24 17:55,4/8/24 18:27,150,-91.957727,35.013782
335,AR,Warm Springs,36.483148,-91.049008,4/9/24 0:13,4/8/24 17:23,4/8/24 17:54,4/8/24 17:59,4/8/24 18:30,240,-91.049008,36.483148
336,AR,Washington,33.772882,-93.683293,4/9/24 0:13,4/8/24 17:15,4/8/24 17:47,4/8/24 17:50,4/8/24 18:23,150,-93.683293,33.772882
337,AR,Wayton,35.919363,-93.259588,4/9/24 0:13,4/8/24 17:19,4/8/24 17:51,4/8/24 17:54,4/8/24 18:26,120,-93.259588,35.919363
338,AR,Weiner,35.619714,-90.905303,4/9/24 0:13,4/8/24 17:22,4/8/24 17:55,4/8/24 17:57,4/8/24 18:29,90,-90.905303,35.619714
339,AR,Weldon,35.447994,-91.231606,4/9/24 0:13,4/8/24 17:21,4/8/24 17:54,4/8/24 17:56,4/8/24 18:29,120,-91.231606,35.447994
340,AR,Western Grove,36.101118,-92.954554,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:54,4/8/24 18:27,150,-92.954554,36.101118
341,AR,West Point,35.203307,-91.609897,4/9/24 0:13,4/8/24 17:20,4/8/24 17:53,4/8/24 17:55,4/8/24 18:28,120,-91.609897,35.203307
342,AR,Wickes,34.299736,-94.327252,4/9/24 0:13,4/8/24 17:15,4/8/24 17:46,4/8/24 17:51,4/8/24 18:23,240,-94.327252,34.299736
343,AR,Wiederkehr Village,35.477705,-93.764725,4/9/24 0:13,4/8/24 17:17,4/8/24 17:50,4/8/24 17:52,4/8/24 18:25,150,-93.764725,35.477705
344,AR,Wilburn,35.508788,-91.888375,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:56,4/8/24 18:28,210,-91.888375,35.508788
345,AR,Williford,36.251832,-91.360457,4/9/24 0:13,4/8/24 17:22,4/8/24 17:54,4/8/24 17:58,4/8/24 18:29,240,-91.360457,36.251832
346,AR,Wilton,33.738728,-94.147987,4/9/24 0:13,4/8/24 17:14,4/8/24 17:46,4/8/24 17:50,4/8/24 18:22,210,-94.147987,33.738728
347,AR,Winthrop,33.830837,-94.354222,4/9/24 0:13,4/8/24 17:14,4/8/24 17:46,4/8/24 17:50,4/8/24 18:22,240,-94.354222,33.830837
348,AR,Witts Springs,35.770268,-92.882285,4/9/24 0:13,4/8/24 17:19,4/8/24 17:51,4/8/24 17:55,4/8/24 18:27,210,-92.882285,35.770268
349,AR,Wooster,35.199919,-92.450204,4/9/24 0:13,4/8/24 17:19,4/8/24 17:51,4/8/24 17:55,4/8/24 18:27,240,-92.450204,35.199919
350,AR,Wrightsville,34.620714,-92.219607,4/9/24 0:13,4/8/24 17:18,4/8/24 17:52,4/8/24 17:53,4/8/24 18:26,30,-92.219607,34.620714
351,AR,Yarborough Landing,33.718829,-94.009261,4/9/24 0:13,4/8/24 17:14,4/8/24 17:46,4/8/24 17:50,4/8/24 18:22,180,-94.009261,33.718829
352,AR,Yellville,36.228846,-92.686123,4/9/24 0:13,4/8/24 17:20,4/8/24 17:52,4/8/24 17:55,4/8/24 18:27,150,-92.686123,36.228846
353,AR,Zinc,36.283959,-92.914422,4/9/24 0:13,4/8/24 17:20,4/8/24 17:53,4/8/24 17:54,4/8/24 18:27,60,-92.914422,36.283959
354,IL,Chester,37.925757,-89.827704,4/9/24 0:13,4/8/24 17:27,4/8/24 17:58,4/8/24 18:02,4/8/24 18:33,180,-89.827704,37.925757
355,IL,Dix,38.444474,-88.945963,4/9/24 0:13,4/8/24 17:29,4/8/24 18:00,4/8/24 18:04,4/8/24 18:35,180,-88.945963,38.444474
356,IL,Flat Rock,38.903681,-87.673398,4/9/24 0:13,4/8/24 17:31,4/8/24 18:02,4/8/24 18:06,4/8/24 18:37,210,-87.673398,38.903681
357,IL,Bridgeport,38.709948,-87.758646,4/9/24 0:13,4/8/24 17:31,4/8/24 18:02,4/8/24 18:06,4/8/24 18:37,240,-87.758646,38.709948
358,IL,Flora,38.665617,-88.473844,4/9/24 0:13,4/8/24 17:30,4/8/24 18:01,4/8/24 18:05,4/8/24 18:36,210,-88.473844,38.665617
359,IL,Dongola,37.357109,-89.164989,4/9/24 0:13,4/8/24 17:27,4/8/24 17:59,4/8/24 18:02,4/8/24 18:34,210,-89.164989,37.357109
